DisplayImage,corrAns,thisN,thisTrialN,thisRepN,ishihara_number.text,ishihara_pics.thisRepN,ishihara_pics.thisTrialN,ishihara_pics.thisN,ishihara_pics.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,Demographics.started,Demographics.stopped,demographic_form.index,demographic_form.itemText,demographic_form.type,demographic_form.font,demographic_form.markerColor,demographic_form.response,demographic_form.rt,demographic_button.numClicks,demographic_button.timesOn,demographic_button.timesOff,Education.started,Education.stopped,education_form.index,education_form.itemText,education_form.type,education_form.font,education_form.markerColor,education_form.response,education_form.rt,education_button.numClicks,education_button.timesOn,education_button.timesOff,Ishihara.started,Ishihara.stopped,ishihara_pics.ishihara_number.text,no_text_blocks_self_paced.started,no_text_blocks_self_paced.stopped,colour,target,button_pressed,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr,block_name,block_kind,word,global_onset_time,question,chosen_ans,ans_correct,block_nr_exp,n-back_level,text_blocks_self_paced.started,text_blocks_self_paced.stopped,end.started,end.stopped,participant,session,testing_mode,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[1.4125301837921143],[1.4125370979309082],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.066240072250366,102.74019813537598,0.0,Bitte beantworten Sie die folgenden Fragen zu Ihrer Ausbildung:,description,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,Was ist Ihr höchster Bildungsabschluss?,radio,None,None,Bachelor,2.6383397579193115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_intro,Wie viele Jahre verbrachten Sie insgesamt mit:,description,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_school_years,Schule,free text,None,None,12,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_eveningschool_years,Abendschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_years,Ausbildung,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_GDR_years,Fachschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_uni_years,Universität/Hochschule,free text,None,None,4,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_other_years,Sonstiges,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_profession,Was ist Ihr derzeitiger/letzter Beruf?,free text,None,None,CFO,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[2.0608980655670166],[2.060904026031494],,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test2_17.png,17,0,0,0,17,0,0,0,1,,,,,107.47985982894897,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.39739680290222,109.84084963798523,17,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test3_21.png,21,1,1,0,21,0,1,1,2,,,,,110.90982604026794,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.88779902458191,113.0020546913147,21,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test4_78.png,78,2,2,0,78,0,2,2,3,,,,,114.06597089767456,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.04110765457153,116.11540651321411,78,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test1_70.png,70,3,3,0,70,0,3,3,0,,,,,117.18588161468506,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1511218547821,120.40799927711487,70,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test6_15.png,15,4,4,0,16,0,4,4,5,,,,,121.47512221336365,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.44799947738647,124.12043070793152,16,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test5_23.png,23,5,5,0,23,0,5,5,4,,,,,125.18439984321594,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.15982270240784,128.28365230560303,23,,,,,,,,,,,,,,,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,129.301659822464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.30193185806274,129.30195999145508,#2AB7EF,None,None,None,None,4233.9794635772705,reading_bl_training_text,1,0,Reading_Baseline_training_click,None,Auf,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,1263.655662536621,reading_bl_training_text,2,0,Reading_Baseline_training_click,None,dem,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,1334.7995281219482,reading_bl_training_text,3,0,Reading_Baseline_training_click,None,großen,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,1563.870906829834,reading_bl_training_text,4,0,Reading_Baseline_training_click,None,"Passagierdampfer,",,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,889.5025253295898,reading_bl_training_text,5,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,739.9857044219971,reading_bl_training_text,6,0,Reading_Baseline_training_click,None,um,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,1402.4872779846191,reading_bl_training_text,7,0,Reading_Baseline_training_click,None,Mitternacht,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,701.0593414306641,reading_bl_training_text,8,0,Reading_Baseline_training_click,None,von,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,779.7727584838867,reading_bl_training_text,9,0,Reading_Baseline_training_click,None,New,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,1344.7539806365967,reading_bl_training_text,10,0,Reading_Baseline_training_click,None,York,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,1056.2663078308105,reading_bl_training_text,11,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,824.561357498169,reading_bl_training_text,12,0,Reading_Baseline_training_click,None,Buenos,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,579.4291496276855,reading_bl_training_text,13,0,Reading_Baseline_training_click,None,Aires,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,856.4469814300537,reading_bl_training_text,14,0,Reading_Baseline_training_click,None,abgehen,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,658.259391784668,reading_bl_training_text,15,0,Reading_Baseline_training_click,None,"sollte,",,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,1079.1294574737549,reading_bl_training_text,16,0,Reading_Baseline_training_click,None,herrschte,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,618.9913749694824,reading_bl_training_text,17,0,Reading_Baseline_training_click,None,geschäftiges,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,602.1666526794434,reading_bl_training_text,18,0,Reading_Baseline_training_click,None,Treiben.,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,643.6810493469238,reading_bl_training_text,19,0,Reading_Baseline_training_click,None,Einige,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,635.8089447021484,reading_bl_training_text,20,0,Reading_Baseline_training_click,None,Reporter,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,604.7639846801758,reading_bl_training_text,21,0,Reading_Baseline_training_click,None,interviewten,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,524.7750282287598,reading_bl_training_text,22,0,Reading_Baseline_training_click,None,den,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,492.0928478240967,reading_bl_training_text,23,0,Reading_Baseline_training_click,None,berühmten,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,491.05381965637207,reading_bl_training_text,24,0,Reading_Baseline_training_click,None,Weltschachmeister,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,972.2325801849365,reading_bl_training_text,25,0,Reading_Baseline_training_click,None,Mirko,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,648.4181880950928,reading_bl_training_text,26,0,Reading_Baseline_training_click,None,"Czentovic,",,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,536.2091064453125,reading_bl_training_text,27,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,433.8979721069336,reading_bl_training_text,28,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,680.534839630127,reading_bl_training_text,29,0,Reading_Baseline_training_click,None,Argentinien,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,435.63008308410645,reading_bl_training_text,30,0,Reading_Baseline_training_click,None,reiste.,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,171.5893840789795,Q1,a,True,1,None,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,178.97164583206177,Q2,c,True,1,None,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,182.29037356376648,Q3,b,False,1,None,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7197425365448,190.71975708007812,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,190.73467755317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7349932193756,190.7350308895111,#2AB7EF,None,None,None,None,1956.5956592559814,text_05,1,1,Reading_Baseline_main_click,None,Trottellummen,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,669.4860458374023,text_05,2,1,Reading_Baseline_main_click,None,brüten,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,591.9656753540039,text_05,3,1,Reading_Baseline_main_click,None,auf,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,545.6342697143555,text_05,4,1,Reading_Baseline_main_click,None,steilen,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,717.0119285583496,text_05,5,1,Reading_Baseline_main_click,None,Felsklippen,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,469.7394371032715,text_05,6,1,Reading_Baseline_main_click,None,ohne,,,,,,,,,,,24,01,no,2025-07-17_11h03.55.588,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-17 11h04.37.991693 +0200,
